Id,EmpName,Address,City,County,State,Phone,Email,Designation,SSN,SSN_encrypted
19125, shauna   bannon,477 W 4th St,Staten Island,Richmond,NY,730-340-9938,shauna.bannon_19125@slusarski.com,VP-GlobalOperations,505560218,NULL
8835, wendy r  stoudt,232 W 4th St,Staten Island,Richmond,NY,951-199-4088,wendyr.stoudt_8835@perin.org,VP-GlobalOperations,428275817,NULL
18344, nancy j  thomas,458 W 4th St,Staten Island,Richmond,NY,454-609-7970,nancyj.thomas_18344@lindall.com,VP-GlobalOperations,356057480,NULL
406, autumn l  beeman,44 W 4th St,Staten Island,Richmond,NY,239-724-3695,autumnl.beeman_406@vanausdal.org,VP-GlobalOperations,511150136,NULL
1451, kimberly a  farris,15 Fort Worth Ave,Philadelphia,Philadelphia,PA,596-190-0143,kimberlya.farris_1451@yahoo.com,VP-GlobalOperations,403350085,NULL
7292, letitia n  lollis,74989 Brandon St,Wellsville,Allegany,NY,834-932-2420,letitian.lollis_7292@mulqueen.org,VP-GlobalOperations,502167328,NULL
3014, joyce s  moore,93 W 4th St,Staten Island,Richmond,NY,906-830-5889,joyces.moore_3014@caudy.org,VP-GlobalOperations,390882926,NULL
5601, kimberly a  clements,155 W 4th St,Staten Island,Richmond,NY,305-590-8110,kimberlya.clements_5601@vocelka.com,VP-GlobalOperations,329811220,NULL
19293, jennifer k  bloye,481 W 4th St,Staten Island,Richmond,NY,489-966-3698,jenniferk.bloye_19293@hollack.org,VP-GlobalOperations,500907313,NULL
17246, angela m  nicolazzi,74989 Brandon St,Wellsville,Allegany,NY,819-634-6231,angelam.nicolazzi_17246@reitler.com,VP-GlobalOperations,288927725,NULL
5458, jamie l  cannon,110 Fort Worth Ave,Philadelphia,Philadelphia,PA,543-528-7865,jamiel.cannon_5458@mastella.com,VP-GlobalOperations,269704234,NULL
17739, jennifer l  roberts,444 W 4th St,Staten Island,Richmond,NY,675-451-2385,jenniferl.roberts_17739@rhym.com,VP-GlobalOperations,521837709,NULL
14404, raquel   baker,323 Fort Worth Ave,Philadelphia,Philadelphia,PA,676-985-7726,raquel.baker_14404@venere.org,VP-GlobalOperations,503419120,NULL
18663, shannon l  whitten,466 W 4th St,Staten Island,Richmond,NY,512-960-2379,shannonl.whitten_18663@cox.net,VP-GlobalOperations,420370128,NULL
4450, sonia z  wallis,86 Fort Worth Ave,Philadelphia,Philadelphia,PA,890-790-5419,soniaz.wallis_4450@hotmail.com,VP-GlobalOperations,496290013,NULL
4870, mandy   allen,96 Fort Worth Ave,Philadelphia,Philadelphia,PA,480-602-1895,mandy.allen_4870@morasca.com,VP-GlobalOperations,308180665,NULL
2571, cathy d  lister,74989 Brandon St,Wellsville,Allegany,NY,878-381-3278,cathyd.lister_2571@monarrez.org,VP-GlobalOperations,528921917,NULL
16076, beth a  hessler,404 W 4th St,Staten Island,Richmond,NY,339-559-7152,betha.hessler_16076@venere.org,VP-GlobalOperations,263497674,NULL
2966, megan r  mines,74989 Brandon St,Wellsville,Allegany,NY,832-810-5675,meganr.mines_2966@venere.org,VP-GlobalOperations,396723929,NULL
5727, patricia l  coulter,158 W 4th St,Staten Island,Richmond,NY,875-595-4490,patricial.coulter_5727@hollack.org,VP-GlobalOperations,299333216,NULL
10893, christine a  fletcher,281 W 4th St,Staten Island,Richmond,NY,292-758-0914,christinea.fletcher_10893@monarrez.org,VP-GlobalOperations,284029058,NULL
8241, janelle l  redner,74989 Brandon St,Wellsville,Allegany,NY,854-358-2469,janellel.redner_8241@crupi.com,VP-GlobalOperations,418403803,NULL
5668, danette   conti,115 Fort Worth Ave,Philadelphia,Philadelphia,PA,748-534-9500,danette.conti_5668@morasca.com,VP-GlobalOperations,497102549,NULL
18386, karen   tobie,459 W 4th St,Staten Island,Richmond,NY,363-765-0696,karen.tobie_18386@reitler.com,VP-GlobalOperations,476212931,NULL
15278, lanee m  degraaf,385 W 4th St,Staten Island,Richmond,NY,256-955-3107,laneem.degraaf_15278@venere.org,VP-GlobalOperations,470832236,NULL
18363, linda m  thon,74989 Brandon St,Wellsville,Allegany,NY,419-871-3606,lindam.thon_18363@rim.org,VP-GlobalOperations,277464619,NULL
2462, mary l  langsdon,74989 Brandon St,Wellsville,Allegany,NY,933-262-2389,maryl.langsdon_2462@mondella.com,VP-GlobalOperations,495974795,NULL
10610, elisa r  desanto,74989 Brandon St,Wellsville,Allegany,NY,717-733-2780,elisar.desanto_10610@aol.com,VP-GlobalOperations,502513004,NULL
11027, kelly   garrick,243 Fort Worth Ave,Philadelphia,Philadelphia,PA,759-258-1323,kelly.garrick_11027@yahoo.com,VP-GlobalOperations,357746565,NULL
7919, glenda f  oppenheim,169 Fort Worth Ave,Philadelphia,Philadelphia,PA,226-415-3288,glendaf.oppenheim_7919@vocelka.com,VP-GlobalOperations,483257052,NULL
10148, tabatha m  campbell,74989 Brandon St,Wellsville,Allegany,NY,908-598-3090,tabatham.campbell_10148@venere.org,VP-GlobalOperations,326979849,NULL
10582, nitza   dejesus,232 Fort Worth Ave,Philadelphia,Philadelphia,PA,890-139-4240,nitza.dejesus_10582@ostrosky.com,VP-GlobalOperations,413301951,NULL
17806, tanya l  ross,404 Fort Worth Ave,Philadelphia,Philadelphia,PA,451-906-6454,tanyal.ross_17806@bowley.org,VP-GlobalOperations,414987222,NULL
1300, sherrie a  duffey,11 Fort Worth Ave,Philadelphia,Philadelphia,PA,657-200-6504,sherriea.duffey_1300@aol.com,VP-GlobalOperations,259054550,NULL
1107, lisa r  curry,48 W 4th St,Staten Island,Richmond,NY,460-925-5173,lisar.curry_1107@cox.net,VP-GlobalOperations,388493349,NULL
15723, haley g  garrett,396 W 4th St,Staten Island,Richmond,NY,270-258-3763,haleyg.garrett_15723@yglesias.com,VP-GlobalOperations,256338100,NULL
14690, krissy a  bridger,371 W 4th St,Staten Island,Richmond,NY,265-126-8888,krissya.bridger_14690@bowley.org,VP-GlobalOperations,306598733,NULL
6374, laurie a  glisson,173 W 4th St,Staten Island,Richmond,NY,417-691-0515,lauriea.glisson_6374@lindall.com,VP-GlobalOperations,500954790,NULL
5139, ashley m  berra,144 W 4th St,Staten Island,Richmond,NY,707-750-7968,ashleym.berra_5139@rim.org,VP-GlobalOperations,254536878,NULL
12707, ashley m  patricella,283 Fort Worth Ave,Philadelphia,Philadelphia,PA,875-966-6349,ashleym.patricella_12707@vocelka.com,VP-GlobalOperations,268441968,NULL
2336, meera g  khan,74989 Brandon St,Wellsville,Allegany,NY,513-611-0778,meerag.khan_2336@ostrosky.com,VP-GlobalOperations,490540863,NULL
2529, tiffany l  lemasters,74989 Brandon St,Wellsville,Allegany,NY,875-189-6979,tiffanyl.lemasters_2529@briddick.com,VP-GlobalOperations,416639170,NULL
2594, mary n  lombardo,83 W 4th St,Staten Island,Richmond,NY,814-114-0437,maryn.lombardo_2594@royster.com,VP-GlobalOperations,490473231,NULL
9843, windy e  berryhill,256 W 4th St,Staten Island,Richmond,NY,793-306-8402,windye.berryhill_9843@gmail.com,VP-GlobalOperations,377836471,NULL
2627, nancy k  low,43 Fort Worth Ave,Philadelphia,Philadelphia,PA,604-714-2837,nancyk.low_2627@cox.net,VP-GlobalOperations,288117624,NULL
10658, mary c  donahue,275 W 4th St,Staten Island,Richmond,NY,822-734-5980,maryc.donahue_10658@ostrosky.com,VP-GlobalOperations,510103932,NULL
6351, christal   giachetti,74989 Brandon St,Wellsville,Allegany,NY,327-158-5622,christal.giachetti_6351@cox.net,VP-GlobalOperations,370768456,NULL
2224, deborah d  joiner,33 Fort Worth Ave,Philadelphia,Philadelphia,PA,968-520-9309,deborahd.joiner_2224@saylors.org,VP-GlobalOperations,281040435,NULL
650, angelique m  browning,74989 Brandon St,Wellsville,Allegany,NY,628-604-6098,angeliquem.browning_650@hotmail.com,VP-GlobalOperations,500945494,NULL
5492, bennie m  carson,152 W 4th St,Staten Island,Richmond,NY,250-181-6028,benniem.carson_5492@saylors.org,VP-GlobalOperations,365592228,NULL
3904, tina k  shepherd,73 Fort Worth Ave,Philadelphia,Philadelphia,PA,416-614-0598,tinak.shepherd_3904@lindall.com,VP-GlobalOperations,317143358,NULL
1871, elizabeth e  harris,25 Fort Worth Ave,Philadelphia,Philadelphia,PA,815-940-7872,elizabethe.harris_1871@rim.org,VP-GlobalOperations,534135041,NULL
10742, brittany e  edwards,277 W 4th St,Staten Island,Richmond,NY,653-227-2925,brittanye.edwards_10742@vanausdal.org,VP-GlobalOperations,448807455,NULL
8045, christina   perez,172 Fort Worth Ave,Philadelphia,Philadelphia,PA,268-570-6178,christina.perez_8045@hollack.org,VP-GlobalOperations,402975243,NULL
15524, sharon h  fadness,74989 Brandon St,Wellsville,Allegany,NY,401-892-8199,sharonh.fadness_15524@saylors.org,VP-GlobalOperations,345306670,NULL
10246, susan o  champion,224 Fort Worth Ave,Philadelphia,Philadelphia,PA,762-763-3871,susano.champion_10246@mastella.com,VP-GlobalOperations,368758513,NULL
16689, hope   lohr,419 W 4th St,Staten Island,Richmond,NY,703-058-6964,hope.lohr_16689@yahoo.com,VP-GlobalOperations,520235635,NULL
18705, kristin l  williams,467 W 4th St,Staten Island,Richmond,NY,581-308-3131,kristinl.williams_18705@rim.org,VP-GlobalOperations,440354336,NULL
16473, linda s  kittilsen,74989 Brandon St,Wellsville,Allegany,NY,447-683-9055,lindas.kittilsen_16473@perin.org,VP-GlobalOperations,493371990,NULL
15874, jessica l  guerry,358 Fort Worth Ave,Philadelphia,Philadelphia,PA,479-815-2970,jessical.guerry_15874@lindall.com,VP-GlobalOperations,385819189,NULL
17252, marissa n  nimtz,432 W 4th St,Staten Island,Richmond,NY,817-303-1685,marissan.nimtz_17252@gmail.com,VP-GlobalOperations,538879327,NULL
17663, patricia c  reynolds,401 Fort Worth Ave,Philadelphia,Philadelphia,PA,636-345-5388,patriciac.reynolds_17663@rhym.com,VP-GlobalOperations,485475714,NULL
18033, lillie c  silva,451 W 4th St,Staten Island,Richmond,NY,279-892-9969,lilliec.silva_18033@briddick.com,VP-GlobalOperations,294430396,NULL
9482,Dominque Dickerson,247 W 4th St,Staten Island,Richmond,NY,351-846-0583,Dominque.Dickerson_9482@saylors.org,VP-GlobalOperations,426958233,NULL
16599, amanda l  lea,74989 Brandon St,Wellsville,Allegany,NY,530-783-3989,amandal.lea_16599@rhym.com,VP-GlobalOperations,455449538,NULL
13169, chasity   sanders,294 Fort Worth Ave,Philadelphia,Philadelphia,PA,554-614-0502,chasity.sanders_13169@briddick.com,VP-GlobalOperations,459871732,NULL
11531, karen   hyatt,255 Fort Worth Ave,Philadelphia,Philadelphia,PA,395-114-8041,karen.hyatt_11531@shinko.com,VP-GlobalOperations,350489254,NULL
7071, sheryl r  kirkland,190 W 4th St,Staten Island,Richmond,NY,635-503-9143,sherylr.kirkland_7071@centini.org,VP-GlobalOperations,361168137,NULL
11573, selena j  jenkins,256 Fort Worth Ave,Philadelphia,Philadelphia,PA,826-277-7790,selenaj.jenkins_11573@briddick.com,VP-GlobalOperations,412720270,NULL
2451, sonja j  landry,80 W 4th St,Staten Island,Richmond,NY,856-337-2039,sonjaj.landry_2451@perin.org,VP-GlobalOperations,245831240,NULL
9927, bonnie   botha,258 W 4th St,Staten Island,Richmond,NY,253-507-8241,bonnie.botha_9927@rim.org,VP-GlobalOperations,522913695,NULL
15303, debra l  denning,386 W 4th St,Staten Island,Richmond,NY,816-138-9068,debral.denning_15303@hollack.org,VP-GlobalOperations,489101108,NULL
8801, christina   stephan,190 Fort Worth Ave,Philadelphia,Philadelphia,PA,967-310-6012,christina.stephan_8801@uyetake.org,VP-GlobalOperations,345382917,NULL
19209, candice d  bell,479 W 4th St,Staten Island,Richmond,NY,978-307-2324,candiced.bell_19209@perin.org,VP-GlobalOperations,370676840,NULL
19612, melody n  cason,447 Fort Worth Ave,Philadelphia,Philadelphia,PA,466-363-5779,melodyn.cason_19612@hotmail.com,VP-GlobalOperations,529834249,NULL
15345, darlene l  dixon,387 W 4th St,Staten Island,Richmond,NY,899-242-4913,darlenel.dixon_15345@rhym.com,VP-GlobalOperations,400760333,NULL
1930, crystal g  helms,26 Fort Worth Ave,Philadelphia,Philadelphia,PA,270-477-5997,crystalg.helms_1930@mondella.com,VP-GlobalOperations,446213453,NULL
17991, stephanie a  shaver,450 W 4th St,Staten Island,Richmond,NY,279-717-7660,stephaniea.shaver_17991@shinko.com,VP-GlobalOperations,270715553,NULL
19461, angela m  bruton,485 W 4th St,Staten Island,Richmond,NY,564-762-3920,angelam.bruton_19461@cox.net,VP-GlobalOperations,308765657,NULL
19556, kelly d  cannon,74989 Brandon St,Wellsville,Allegany,NY,732-077-2170,kellyd.cannon_19556@mastella.com,VP-GlobalOperations,438554072,NULL
13724, stephanie   tullercash,348 W 4th St,Staten Island,Richmond,NY,419-369-3182,stephanie.tullercash_13724@morasca.com,VP-GlobalOperations,441614708,NULL
13455, catherine   spence,342 W 4th St,Staten Island,Richmond,NY,325-540-0605,catherine.spence_13455@centini.org,VP-GlobalOperations,541691035,NULL
4797,Natalie Fern,74989 Brandon St,Wellsville,Allegany,NY,903-339-6411,Natalie.Fern_4797@rim.org,VP-GlobalOperations,446196080,NULL
17840, kathryn   russell,446 W 4th St,Staten Island,Richmond,NY,599-556-4967,kathryn.russell_17840@ostrosky.com,VP-GlobalOperations,387487652,NULL
9179, angela m  watson,199 Fort Worth Ave,Philadelphia,Philadelphia,PA,932-652-5408,angelam.watson_9179@briddick.com,VP-GlobalOperations,539705207,NULL
7474, jessica l  maxwell,158 Fort Worth Ave,Philadelphia,Philadelphia,PA,886-863-6656,jessical.maxwell_7474@vanausdal.org,VP-GlobalOperations,363216010,NULL
16714, jennifer c  lotman,378 Fort Worth Ave,Philadelphia,Philadelphia,PA,327-215-2376,jenniferc.lotman_16714@reitler.com,VP-GlobalOperations,481621726,NULL
14303, denise a  andl,321 Fort Worth Ave,Philadelphia,Philadelphia,PA,440-780-7610,denisea.andl_14303@vocelka.com,VP-GlobalOperations,542554419,NULL
8594, ashley a  shaw,74989 Brandon St,Wellsville,Allegany,NY,810-228-7852,ashleya.shaw_8594@morasca.com,VP-GlobalOperations,409002970,NULL
15009, jayna d  coats,379 W 4th St,Staten Island,Richmond,NY,409-125-3913,jaynad.coats_15009@barfield.com,VP-GlobalOperations,397904261,NULL
10490, erika k  culbreth,271 W 4th St,Staten Island,Richmond,NY,667-539-3653,erikak.culbreth_10490@venere.org,VP-GlobalOperations,539684839,NULL
19497, jennifer l  burris,74989 Brandon St,Wellsville,Allegany,NY,611-524-0597,jenniferl.burris_19497@centini.org,VP-GlobalOperations,470548082,NULL
14186,Stephen Emigh,359 W 4th St,Staten Island,Richmond,NY,749-407-4986,Stephen.Emigh_14186@caudy.org,VP-GlobalOperations,428154203,NULL
9557, lila a  alfano,208 Fort Worth Ave,Philadelphia,Philadelphia,PA,969-937-2651,lilaa.alfano_9557@perin.org,VP-GlobalOperations,541174541,NULL
381, amanda c  batson,44 W 4th St,Staten Island,Richmond,NY,911-695-5470,amandac.batson_381@gmail.com,VP-GlobalOperations,484315790,NULL
19108, kahealani   balagan,435 Fort Worth Ave,Philadelphia,Philadelphia,PA,613-242-8389,kahealani.balagan_19108@reitler.com,VP-GlobalOperations,433946746,NULL
15563, barbara j  felty,351 Fort Worth Ave,Philadelphia,Philadelphia,PA,576-920-5056,barbaraj.felty_15563@briddick.com,VP-GlobalOperations,274824382,NULL
4310, anna m  tracy,74989 Brandon St,Wellsville,Allegany,NY,528-644-9984,annam.tracy_4310@glick.com,VP-GlobalOperations,413483554,NULL
11097, olita l  goodwin,74989 Brandon St,Wellsville,Allegany,NY,560-679-1275,olital.goodwin_11097@gmail.com,VP-GlobalOperations,334984992,NULL
1527, leigh v  ford,58 W 4th St,Staten Island,Richmond,NY,754-515-3329,leighv.ford_1527@yahoo.com,VP-GlobalOperations,414068891,NULL
16011, shanna r  heath,74989 Brandon St,Wellsville,Allegany,NY,328-224-4003,shannar.heath_16011@chui.com,VP-GlobalOperations,348878949,NULL
14858, beverly k  cantero,375 W 4th St,Staten Island,Richmond,NY,792-195-8039,beverlyk.cantero_14858@gmail.com,VP-GlobalOperations,323480423,NULL
14547, lacey l  bethel,368 W 4th St,Staten Island,Richmond,NY,343-134-8313,laceyl.bethel_14547@rhym.com,VP-GlobalOperations,419698639,NULL
18932, kara g  adkison,472 W 4th St,Staten Island,Richmond,NY,861-080-0510,karag.adkison_18932@aol.com,VP-GlobalOperations,350396970,NULL
9129, tessa b  wagy,239 W 4th St,Staten Island,Richmond,NY,406-014-5251,tessab.wagy_9129@rim.org,VP-GlobalOperations,304469797,NULL
1880, randi l  harris,66 W 4th St,Staten Island,Richmond,NY,906-031-9358,randil.harris_1880@ostrosky.com,VP-GlobalOperations,430047899,NULL
2613, judith n  loren,74989 Brandon St,Wellsville,Allegany,NY,477-871-6690,judithn.loren_2613@yglesias.com,VP-GlobalOperations,499505838,NULL
3022, wendy a  moore,52 Fort Worth Ave,Philadelphia,Philadelphia,PA,804-231-1214,wendya.moore_3022@saylors.org,VP-GlobalOperations,396550172,NULL
18159, paula r  spiegel,454 W 4th St,Staten Island,Richmond,NY,763-676-3083,paular.spiegel_18159@crupi.com,VP-GlobalOperations,466902457,NULL
6752, terri   horace,182 W 4th St,Staten Island,Richmond,NY,448-683-5956,terri.horace_6752@vanausdal.org,VP-GlobalOperations,339989821,NULL
4761,Jamal Vanausdal,135 W 4th St,Staten Island,Richmond,NY,758-811-8407,Jamal.Vanausdal_4761@slusarski.com,VP-GlobalOperations,497885616,NULL
7046, krystle r  kinaszczuk,189 W 4th St,Staten Island,Richmond,NY,870-810-6559,krystler.kinaszczuk_7046@glick.com,VP-GlobalOperations,256112161,NULL
6158, paula r  fedorko,74989 Brandon St,Wellsville,Allegany,NY,333-832-0919,paular.fedorko_6158@venere.org,VP-GlobalOperations,276122912,NULL
5637, eva d  collins,74989 Brandon St,Wellsville,Allegany,NY,771-091-4986,evad.collins_5637@chui.com,VP-GlobalOperations,381553069,NULL
6200, sheryl l  flood,74989 Brandon St,Wellsville,Allegany,NY,833-990-3987,sheryll.flood_6200@morasca.com,VP-GlobalOperations,252985151,NULL
4114, christina r  stewart,78 Fort Worth Ave,Philadelphia,Philadelphia,PA,873-342-2542,christinar.stewart_4114@royster.com,VP-GlobalOperations,331943851,NULL
11996, irma t  long,74989 Brandon St,Wellsville,Allegany,NY,946-622-2180,irmat.long_11996@vanausdal.org,VP-GlobalOperations,266747651,NULL
3327, kayla r  pearson,74989 Brandon St,Wellsville,Allegany,NY,667-253-5832,kaylar.pearson_3327@briddick.com,VP-GlobalOperations,442725166,NULL
2812, kaleigh   mcdonald,47 Fort Worth Ave,Philadelphia,Philadelphia,PA,368-941-4455,kaleigh.mcdonald_2812@gmail.com,VP-GlobalOperations,538996927,NULL
6015, traci   durham,74989 Brandon St,Wellsville,Allegany,NY,373-312-6264,traci.durham_6015@slusarski.com,VP-GlobalOperations,399360485,NULL
6424, karen s  graves,133 Fort Worth Ave,Philadelphia,Philadelphia,PA,493-908-4964,karens.graves_6424@venere.org,VP-GlobalOperations,381786146,NULL
17588, amy j  pyle,440 W 4th St,Staten Island,Richmond,NY,754-455-4333,amyj.pyle_17588@reitler.com,VP-GlobalOperations,256697809,NULL
2882, courtney m  meier,74989 Brandon St,Wellsville,Allegany,NY,340-039-0726,courtneym.meier_2882@reitler.com,VP-GlobalOperations,337654248,NULL
14429, dianna   bard,324 Fort Worth Ave,Philadelphia,Philadelphia,PA,404-451-6105,dianna.bard_14429@hollack.org,VP-GlobalOperations,262664237,NULL
18321, maisa s  tenbrink,74989 Brandon St,Wellsville,Allegany,NY,215-249-8663,maisas.tenbrink_18321@cox.net,VP-GlobalOperations,411745035,NULL
3386, laurette c  philipsen,74989 Brandon St,Wellsville,Allegany,NY,546-117-1398,laurettec.philipsen_3386@hotmail.com,VP-GlobalOperations,281055923,NULL
15916, cathy m  hall,359 Fort Worth Ave,Philadelphia,Philadelphia,PA,482-336-9982,cathym.hall_15916@reitler.com,VP-GlobalOperations,499420146,NULL
3551, krystal l  reiley,65 Fort Worth Ave,Philadelphia,Philadelphia,PA,503-269-3708,krystall.reiley_3551@shinko.com,VP-GlobalOperations,453665563,NULL
14572, jennifer m  bivins,327 Fort Worth Ave,Philadelphia,Philadelphia,PA,246-972-1213,jenniferm.bivins_14572@ostrosky.com,VP-GlobalOperations,344033236,NULL
4226, tiffany k  tenore,74989 Brandon St,Wellsville,Allegany,NY,875-445-0157,tiffanyk.tenore_4226@aol.com,VP-GlobalOperations,387801794,NULL
6794, opal l  hughbanks,183 W 4th St,Staten Island,Richmond,NY,468-489-6651,opall.hughbanks_6794@mondella.com,VP-GlobalOperations,523052421,NULL
11265, kimberly m  harrington,74989 Brandon St,Wellsville,Allegany,NY,813-424-2077,kimberlym.harrington_11265@shinko.com,VP-GlobalOperations,330586539,NULL
13934, annette l  whitcomb,353 W 4th St,Staten Island,Richmond,NY,544-662-2856,annettel.whitcomb_13934@vanausdal.org,VP-GlobalOperations,335046266,NULL
11750, amanda s  king,301 W 4th St,Staten Island,Richmond,NY,975-985-3124,amandas.king_11750@aol.com,VP-GlobalOperations,539317709,NULL
13766, louise e  vandyke,349 W 4th St,Staten Island,Richmond,NY,815-044-3207,louisee.vandyke_13766@royster.com,VP-GlobalOperations,418934970,NULL
2210, michelle a  johnson,74989 Brandon St,Wellsville,Allegany,NY,274-036-7134,michellea.johnson_2210@morasca.com,VP-GlobalOperations,360009056,NULL
3879, melissa j  senters,114 W 4th St,Staten Island,Richmond,NY,856-868-8562,melissaj.senters_3879@centini.org,VP-GlobalOperations,266393852,NULL
57,Amber Monarrez,14288 Foster Ave #4121,Jenkintown,Montgomery,PA,215-329-6386,amber_monarrez@monarrez.org,VP-GlobalOperations,758582869,NULL
7600, jessica q  mercer,161 Fort Worth Ave,Philadelphia,Philadelphia,PA,299-444-9354,jessicaq.mercer_7600@gmail.com,VP-GlobalOperations,370482365,NULL
10809, angel m  evans,279 W 4th St,Staten Island,Richmond,NY,277-368-7692,angelm.evans_10809@shinko.com,VP-GlobalOperations,373761637,NULL
19707, brandie   coats,74989 Brandon St,Wellsville,Allegany,NY,325-800-0726,brandie.coats_19707@uyetake.org,VP-GlobalOperations,531442837,NULL
6603, kristy m  hauser,74989 Brandon St,Wellsville,Allegany,NY,976-598-8366,kristym.hauser_6603@yglesias.com,VP-GlobalOperations,313972137,NULL
17218, carolyn e  nelson,390 Fort Worth Ave,Philadelphia,Philadelphia,PA,801-617-9352,carolyne.nelson_17218@hotmail.com,VP-GlobalOperations,511916662,NULL
15975, patricia   harris,402 W 4th St,Staten Island,Richmond,NY,523-624-1088,patricia.harris_15975@vocelka.com,VP-GlobalOperations,454748180,NULL
8230, rochelle r  ray,176 Fort Worth Ave,Philadelphia,Philadelphia,PA,849-142-6596,rocheller.ray_8230@bowley.org,VP-GlobalOperations,501940356,NULL
14457, dorothy   barrett,74989 Brandon St,Wellsville,Allegany,NY,464-960-3714,dorothy.barrett_14457@shinko.com,VP-GlobalOperations,313154302,NULL
9003, candy b  towers,236 W 4th St,Staten Island,Richmond,NY,872-465-4929,candyb.towers_9003@honeywell.com,VP-GlobalOperations,401199901,NULL
15213, deborah l  daines,74989 Brandon St,Wellsville,Allegany,NY,782-605-3928,deborahl.daines_15213@chui.com,VP-GlobalOperations,279710543,NULL
11758, katherine j  kinne,260 Fort Worth Ave,Philadelphia,Philadelphia,PA,877-041-9870,katherinej.kinne_11758@glick.com,VP-GlobalOperations,484592306,NULL
13178, iriana   santos,335 W 4th St,Staten Island,Richmond,NY,933-289-4198,iriana.santos_13178@mondella.com,VP-GlobalOperations,280564837,NULL
15731, debra j  gaster,355 Fort Worth Ave,Philadelphia,Philadelphia,PA,922-701-0271,debraj.gaster_15731@barfield.com,VP-GlobalOperations,267573775,NULL
3308, amanda l  pate,100 W 4th St,Staten Island,Richmond,NY,443-200-0241,amandal.pate_3308@venere.org,VP-GlobalOperations,310958400,NULL
3257, maria a  paez,58 Fort Worth Ave,Philadelphia,Philadelphia,PA,285-419-2723,mariaa.paez_3257@hollack.org,VP-GlobalOperations,488364640,NULL
3669, jessica   rodriguez,109 W 4th St,Staten Island,Richmond,NY,237-528-4265,jessica.rodriguez_3669@briddick.com,VP-GlobalOperations,392463379,NULL
1577, celeste r  frotten,18 Fort Worth Ave,Philadelphia,Philadelphia,PA,397-669-1876,celester.frotten_1577@perin.org,VP-GlobalOperations,452759138,NULL
7390, kimberly l  mannery,156 Fort Worth Ave,Philadelphia,Philadelphia,PA,551-978-4440,kimberlyl.mannery_7390@ostrosky.com,VP-GlobalOperations,353912004,NULL
5475, chelsey   carmody,152 W 4th St,Staten Island,Richmond,NY,298-568-4943,chelsey.carmody_5475@centini.org,VP-GlobalOperations,500727040,NULL
19688, mary j  clark,490 W 4th St,Staten Island,Richmond,NY,925-678-1681,maryj.clark_19688@hotmail.com,VP-GlobalOperations,296738971,NULL
7827, gail c  nesper,208 W 4th St,Staten Island,Richmond,NY,883-997-3858,gailc.nesper_7827@barfield.com,VP-GlobalOperations,347524555,NULL
167, donetta m  allen,7 W 32nd St,Erie,Erie,PA,884-352-2206,donettam.allen_167@vocelka.com,VP-GlobalOperations,129967659,NULL
8283, shannon n  richard,74989 Brandon St,Wellsville,Allegany,NY,900-185-8507,shannonn.richard_8283@barfield.com,VP-GlobalOperations,418699791,NULL
16910, karmaleta r  mcdonald,74989 Brandon St,Wellsville,Allegany,NY,880-960-5477,karmaletar.mcdonald_16910@gmail.com,VP-GlobalOperations,508702386,NULL
19175, sheri l  bates,437 Fort Worth Ave,Philadelphia,Philadelphia,PA,836-269-5674,sheril.bates_19175@uyetake.org,VP-GlobalOperations,491052793,NULL
2300, candice   kelly,76 W 4th St,Staten Island,Richmond,NY,268-572-5697,candice.kelly_2300@saylors.org,VP-GlobalOperations,495077510,NULL
3778, nilda   santiago-medina,70 Fort Worth Ave,Philadelphia,Philadelphia,PA,854-761-5701,nilda.santiago-medina_3778@glick.com,VP-GlobalOperations,361733616,NULL
17613, karen a  ramireztorres,441 W 4th St,Staten Island,Richmond,NY,803-281-0961,karena.ramireztorres_17613@perin.org,VP-GlobalOperations,318492823,NULL
18027, jaime d  sigers,74989 Brandon St,Wellsville,Allegany,NY,235-573-4779,jaimed.sigers_18027@vocelka.com,VP-GlobalOperations,409891153,NULL
12245, stephanie p  mckeown,272 Fort Worth Ave,Philadelphia,Philadelphia,PA,975-753-2045,stephaniep.mckeown_12245@rim.org,VP-GlobalOperations,333015303,NULL
7214, kimberly s  lee,193 W 4th St,Staten Island,Richmond,NY,437-707-5006,kimberlys.lee_7214@reitler.com,VP-GlobalOperations,365055737,NULL
9641, kelly s  arsenault,210 Fort Worth Ave,Philadelphia,Philadelphia,PA,295-645-0575,kellys.arsenault_9641@hollack.org,VP-GlobalOperations,536171210,NULL
1737, lisa   green,63 W 4th St,Staten Island,Richmond,NY,602-712-6155,lisa.green_1737@hollack.org,VP-GlobalOperations,328740842,NULL
19665, crystal s  chisholm,74989 Brandon St,Wellsville,Allegany,NY,700-971-4917,crystals.chisholm_19665@perin.org,VP-GlobalOperations,276192179,NULL
8877, kathryn e  swearingen,233 W 4th St,Staten Island,Richmond,NY,382-110-1897,kathryne.swearingen_8877@uyetake.org,VP-GlobalOperations,419915200,NULL
4383, michele a  vasquez,126 W 4th St,Staten Island,Richmond,NY,862-795-8753,michelea.vasquez_4383@chui.com,VP-GlobalOperations,361364564,NULL
17061, debora c  mims,74989 Brandon St,Wellsville,Allegany,NY,259-250-1870,deborac.mims_17061@barfield.com,VP-GlobalOperations,248550286,NULL
